catalog,group,name
63495,513,5 долларов
63504,387,1 доллар
63506,420,100 шиллингов
63515,504,1 боратинка
63518,504,3 гроша
63519,504,3 гроша
63520,504,6 грошей
63524,635,1 деньга
63527,571,5 копеек
63531,623,МОНЕТА-ДЕЛЬФИН
63542,413,10 песо
63544,413,5 песо
63546,633,1 талер
63552,527,50 сентим
63556,492,10 сентаво
63567,365,5 сентаво
63568,819,10 пфеннигов
63569,581,10 кип
63574,819,100 марок
63575,819,150 марок
63583,819,200 марок
63586,730,500 франков
63588,392,1000 добрас
63590,624,100 вон
63599,428,20000 вон
63600,428,5000 вон
63601,494,10 лей
63606,431,10 эскудо
63611,403,20 лир
63620,403,5 лир
63621,403,5 лир
63622,403,50 лир
63635,425,2 евро
63638,379,1 рингит
63639,759,1 доллар
63642,515,5 евро
63643,531,1 гривна
63644,403,1 лира
63645,403,1 лира
63647,362,50 центов
63649,408,20 сентаво
63655,399,1 крона
63656,399,1 крона
63661,411,1 доллар
63668,384,10 евро
63669,483,500 тугриков
63678,515,5 евро
63681,535,1 динар
63682,535,10 динар
63684,360,50 квач
63685,483,500 тугриков
63689,433,10 долларов
63691,512,50 пенсов
63694,474,1 лат
63698,513,5 долларов
63699,513,5 долларов
63706,634,2 доллара
63707,396,2 евро
63709,482,1 экю
63710,396,25 эскудо
63711,416,100 шиллингов
63712,387,1 доллар
63714,387,1/2 доллара
63717,494,10 лей
63720,615,5 долларов
63724,504,20000 злотых
63725,504,20000 злотых
63729,360,20 квач
63732,362,1 доллар
63735,362,5 долларов
63736,357,2 рейса
63737,357,2 рейса
63738,357,2 рейса
63739,357,2 рейса
63740,357,2 рейса
63741,357,2 рейса
63746,488,1500 франков
63747,401,2 евро
63758,426,1 доллар
63762,504,2 злотых
63765,531,2 гривны
63766,531,5 гривен
63772,389,1 крейцер
63776,422,5 фунтов
63777,503,1 динар
63778,401,2 евро
63785,387,1/4 доллара
63786,387,1/4 доллара
63787,614,5 крон
63788,531,2 гривны
63789,531,2 гривны
63790,384,2 евро
63794,517,500 йен
63796,388,25 песет
63797,388,25 песет
63801,544,10 шиллингов
63802,544,10 шиллингов
63803,544,10 шиллингов
63806,590,3 рубля
63813,991,1 сом
63814,991,1 сом
63820,384,10 евро
63821,384,10 евро
63822,384,10 евро
63823,384,10 евро
63824,384,10 евро
63825,384,10 евро
63826,384,10 евро
63827,384,10 евро
63829,384,10 евро
63830,384,10 евро
63831,384,10 евро
63833,384,10 евро
63836,384,10 евро
63837,384,10 евро
63840,384,10 евро
63841,384,10 евро
63842,384,10 евро
63846,517,500 йен
63850,419,20 долларов
63854,504,2 злотых
63857,504,2 злотых
63861,504,2 злотых
63862,504,2 злотых
63865,504,2 злотых
63869,504,2 злотых
63870,504,2 злотых
63871,504,2 злотых
63872,504,2 злотых
63873,504,2 злотых
63875,504,2 злотых
63876,504,2 злотых
63878,504,2 злотых
63879,504,2 злотых
63880,504,2 злотых
63881,504,2 злотых
63882,504,2 злотых
63883,504,2 злотых
63884,504,2 злотых
63885,504,2 злотых
63886,504,2 злотых
63887,504,2 злотых
63889,504,2 злотых
63893,504,2 злотых
63894,504,2 злотых
63895,504,2 злотых
63899,504,2 злотых
63901,504,2 злотых
63905,504,2 злотых
63906,504,2 злотых
63907,504,2 злотых
63908,504,2 злотых
63909,504,2 злотых
63911,504,2 злотых
63912,531,2 гривны
63913,504,2 злотых
63914,531,2 гривны
63915,531,2 гривны
63916,504,2 злотых
63917,531,2 гривны
63918,531,2 гривны
63919,504,2 злотых
63920,531,2 гривны
63921,504,2 злотых
63922,531,2 гривны
63923,504,2 злотых
63924,504,2 злотых
63925,504,2 злотых
63926,504,2 злотых
63930,531,2 гривны
63931,504,2 злотых
63933,531,2 гривны
63934,531,2 гривны
63935,531,2 гривны
63936,504,2 злотых
63937,531,2 гривны
63938,531,2 гривны
63939,504,2 злотых
63940,531,2 гривны
63941,504,2 злотых
63942,531,2 гривны
63943,504,2 злотых
63945,504,2 злотых
63946,531,5 гривен
63947,504,2 злотых
63948,504,2 злотых
63949,504,2 злотых
63950,531,5 гривен
63951,504,2 злотых
63952,531,5 гривен
63953,504,2 злотых
63954,504,2 злотых
63955,531,5 гривен
63956,531,5 гривен
63957,504,2 злотых
63958,504,2 злотых
63959,531,5 гривен
63960,531,5 гривен
63961,504,2 злотых
63965,531,5 гривен
63967,504,20000 злотых
63968,504,20000 злотых
63969,531,5 гривен
63970,504,20000 злотых
63972,504,5 злотых
63973,504,5 злотых
63974,531,5 гривен
63975,531,5 гривен
63976,531,5 гривен
63977,531,5 гривен
63978,531,5 гривен
63979,531,5 гривен
63986,442,10 динерс
63987,415,10 юаней
63991,461,1 ранд
63992,461,1 ранд
63993,461,1 ранд
63994,387,1 доллар
63995,403,2 1/2 лиры
63997,531,5 гривен
64003,493,5 долларов
64004,566,1 полтина
64006,396,100 эскудо
64007,396,2 1/2 евро
64016,482,10 евро
64018,482,5 евро
64019,396,20 сентаво
64022,876,3 крейцера
64025,415,10 юаней
64027,515,5 евро
64028,359,10000 лир
64031,358,2 рупии
64034,419,50 центов
64037,479,1/4 риала
64039,397,1 фунт
64043,359,10 евро
64044,359,10 евро
64045,359,5 евро
64047,580,1 доллар
64048,415,10 юаней
64051,532,1 рубль
64052,404,100 лир
64053,404,20 лир
64057,574,10 копеек
64058,574,10 копеек
64059,574,15 копеек
64060,574,15 копеек
64061,574,15 копеек
64066,1619,100 франков
64068,409,6 пенсов
64069,422,2 миллима
64070,1688,5 лир
64071,456,1 сатанг
64073,456,25 сатанг
64074,456,5 сатанг
64082,513,1 цент
64085,769,2 цента
64086,390,50 сентаво
64088,359,1 байоччи
64113,421,5 лир
64120,385,5 долларов
64142,648,жетон
64144,648,жетон
64146,648,жетон
64161,445,5 лир
64181,531,2 гривны
64182,384,1 франк
64185,389,20 евро
64186,389,20 евро
64188,849,1 рубль
64189,849,1 рубль
64191,849,1 рубль
64201,403,20 лир
64203,502,10 евро
64208,866,1/4 крейцера
64216,625,1 акче
64224,419,50 центов
64229,559,5000 франков
64235,359,2 евроцента
64238,409,2 фунта
64239,472,2 франка
64240,571,20 копеек
64248,849,1 рубль
64249,849,1 рубль
64251,624,5 вон
64252,531,10 гривен
64255,496,2 чао
64259,574,1 рубль
64260,574,1 рубль
64261,489,240 франков
64275,669,1 копейка
64276,502,2 1/2 франка
64278,607,20 центов
64279,547,1 рупия
64280,862,1 лепта
64283,1553,200 франков
64302,372,1 дирхам
64303,531,2 гривны
64304,531,5 гривен
64320,531,5 гривен
64321,531,5 гривен
64323,1683,1/2 болоньино
64324,359,1 гроссо
64326,409,1/2 пенни
64337,1000,1 крейцер
64341,520,50 пенсов
64344,568,1 полушка
64345,571,5 грош
64346,572,1 копейка
64350,553,2 хао
64353,648,20 марок
64356,422,1 фунт
64358,399,1 крона
64359,399,1 крона
64360,399,1 крона
64361,504,500 злотых
64362,590,15 копеек
64363,590,5 копеек
64372,531,10 гривен
64373,531,10 гривен
64374,566,2 копейки
64376,1131,2 фунта
64378,382,1000 квач
64379,464,1/2 лиры
64382,416,250 шиллингов
64389,409,1/2 пенни
64390,409,1/2 пенни
64392,409,1/2 пенни
64405,819,5 пфеннигов
64409,822,50 пфеннигов
64478,1714,Номинал
64480,384,1 лиард
64481,790,50 пфеннигов
64482,680,2 кеппинга
64483,874,3 крейцера
64484,703,1/24 талера
64485,1541,8 пфеннигов
64489,975,1/12 талера
64490,500,25 эре
64491,929,1/6 талера
64492,906,1/6 талера
64493,499,1/48 талера
64495,512,1 крона
64496,405,100 крон
64498,422,5 фунтов
64499,464,2 шекеля
64503,489,5 франков
64504,489,5 франков
64506,513,20 долларов
64509,360,5 квач
64510,663,100 лир
64513,634,1 доллар
64526,429,200 крон
64527,568,2 копейки
64529,409,2 фунта
64531,704,100 эре
64532,503,100 филс
64540,415,5 центов
64544,479,1 дирхам
64548,1510,30 сольди
64549,923,120 гран
64551,456,2 атт
64552,496,1 юань
64553,614,1/4 кроны
64554,740,1/600 пиастра
64555,661,1 паоло
64558,384,1 франк
64566,407,5 рублей
64582,841,1 копейка
64585,389,20 евро
64586,389,20 евро
64590,388,200 песет
64593,445,2 евро
64601,573,Жетон
64602,590,1 рубль
64603,387,1/4 доллара
64605,387,1/4 доллара
64606,790,5 пфеннигов
64611,861,10 реалов
64614,923,120 гран
64615,662,1 крона
64616,384,1 экю
64617,570,20 копеек
64622,574,20 копеек
64623,407,5 рублей
64624,590,1 копейка
64625,590,1 копейка
64626,590,3 копейки
64627,590,3 копейки
64628,429,1/12 скиллинга
64631,509,1 доллар
64632,509,50 центов
64633,460,1 цент
64634,460,1 цент
64637,417,10 эскудо
64639,396,40 рейс
64640,494,100 лей
64642,873,1 пфенниг
64644,702,1 пфенниг
64645,648,1 пфенниг
64649,865,2 альбуса
64654,534,1/2 гроша
64661,504,1 грош
64663,499,1 пфенниг
64671,790,2 пфеннига
64675,384,жетон
64676,574,Медаль
64677,389,3 крейцера
64678,389,3 крейцера
64679,389,3 крейцера
64680,389,3 крейцера
64681,442,20 динерс
64682,849,20 рублей
64683,849,20 рублей
64686,933,1 грош
64688,706,2 пфеннига
64693,907,10 пфеннигов
64700,780,1 сольдо
64703,720,1/2 пфеннига
64705,702,1 пфенниг
64706,648,20 марок
64709,470,10 пфеннигов
64710,470,5 пфеннигов
64713,866,2 хеллера
64715,632,1 грош
64716,632,10 пфеннигов
64718,632,5 пфеннигов
64721,358,1 пайс
64725,369,50 динар
64730,538,500 тенге
64731,361,25 центов
64733,415,1 джао
64735,415,5 юаней
64738,1556,1/24 талера
64739,513,10 долларов
64741,1571,1 грош
64745,908,1 шиллинг
64746,908,1 шиллинг
64754,500,10 эре
64755,1133,2 марьенгроша
64759,499,1/48 талера
64760,499,1/48 талера
64763,906,3 пфеннига
64765,1007,3 пфеннига
64766,929,6 пфеннигов
64769,703,1 пфенниг
64773,703,1/24 талера
64774,703,1/24 талера
64775,703,1/48 талера
64778,582,2 кирша
64779,582,2 миллима
64799,456,1/2 атт
64800,1074,3 крейцера
64801,790,10 пфеннигов
64802,790,10 пфеннигов
64803,790,2 марки
64804,790,2 марки
64805,790,2 пфеннига
64806,790,5 марок
64807,790,5 пфеннигов
64808,423,50 сантим
64811,403,50 куруш
64812,403,50 куруш
64813,403,50 куруш
64814,403,5000 лир
64817,384,1 1/2 евро
64818,384,1 двойной торнуа
64819,384,1 двойной торнуа
64824,716,5 марок
64825,716,5 марок
64826,716,5 марок
64829,716,5 марок
64831,716,5 марок
64834,1546,1/4 стюбера
64835,526,5 хеллеров
64837,429,1 эре
64838,429,300 крон
64841,386,200 крон
64846,485,1 песо
64854,1612,1 сольдо
64855,1646,биткойн
64856,358,1 пайс
64859,660,1 сентесимо
64860,609,10 центов
64862,417,2 1/2 эскудо
64863,417,2 1/2 эскудо
64865,501,3 пенса
64866,501,3 пенса
64867,501,3 пенса
64868,717,5 соль
64872,461,2 шиллинга
64880,907,50 пфеннигов
64881,907,50 пфеннигов
64882,648,1 пфенниг
64883,648,5 пфеннигов
64884,470,1 пфенниг
64885,470,1 пфенниг
64888,470,2 пфеннига
64892,790,1 пфенниг
64894,564,1 деньга
64896,566,1 деньга
64897,566,1 копейка
64898,566,2 копейки
64899,566,2 копейки
64900,568,2 копейки
64901,570,2 копейки
64904,572,2 копейки
64905,572,5 копеек
64917,359,10 байоччи
64930,710,5 марок
64937,780,12 денье
64938,509,1 доллар
64940,875,2 пфеннига
64941,408,5 песо
64944,371,1/5 соля
64951,412,25 рупий
64952,387,5 центов
64953,403,5 куруш
64954,403,50000 лир
64963,474,2 евро
64964,443,"0,12 1/2 боливара"
64966,717,5 лир
64976,502,10 евро
64980,358,1 рупия
